DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2014,4400,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2015,4051,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2016,3894,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2017,3474,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2018,3248,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2019,3120,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2020,2824,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2021,2915,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2022,2981,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Latvia,2023,3022,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2014,1092,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2015,1096,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2016,1087,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2017,1093,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2018,1112,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2019,1064,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2020,783,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2021,890,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2022,987,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Montenegro,2023,1011,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2016,3129,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2017,2710,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2022,2142,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,North Macedonia,2023,2185,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2014,544,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2015,528,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2016,516,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2017,517,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2018,563,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2019,691,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2020,806,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2021,560,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2022,506,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Malta,2023,626,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2014,11263,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2015,10351,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2016,10021,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2017,10278,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2018,10624,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2019,11053,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2020,10510,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2021,10735,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2022,10719,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Netherlands,2023,11123,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2014,3844,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2015,3782,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2016,3875,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2017,3823,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2018,3456,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2019,3289,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2020,3288,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2021,3402,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2022,3460,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Norway,2023,3196,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2014,76574,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2015,70116,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2016,69567,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2017,71497,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2018,69789,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2019,71340,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2020,65217,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2021,68824,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2022,68201,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Poland,2023,70673,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2014,12925,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2015,13152,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2016,309,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2017,313,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2018,305,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2019,12071,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2020,10694,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2021,10877,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2022,11603,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Portugal,2023,11400,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2014,28619,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2015,26891,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2016,26044,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2017,22330,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2018,19844,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2019,19646,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2020,20737,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2021,21970,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2022,22041,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Romania,2023,22601,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2014,9916,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2015,9698,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2016,10255,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2017,10417,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2018,10428,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2019,10616,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2020,10092,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2021,10059,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2022,10338,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Serbia,2023,11324,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2014,5474,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2015,5364,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2016,5312,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2017,5365,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2018,5769,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2019,6311,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2020,6859,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2021,7319,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2022,7884,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Sweden,2023,9084,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2014,1433,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2015,1318,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2016,1204,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2018,1265,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2019,1320,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2020,1380,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2021,1080,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2022,1306,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovenia,2023,1359,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2014,9406,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2015,9282,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2016,9322,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2017,9312,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2018,9522,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2019,9770,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2020,9728,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2021,9353,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2022,9219,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Slovakia,2023,8974,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2014,153579,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2015,171748,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2016,192354,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2017,223365,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2018,254426,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2019,280114,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2020,257249,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2021,286185,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2022,327222,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Türkiye,2023,279760,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2014,79777,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2015,80563,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2016,79772,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2017,80459,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2018,78122,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,England and Wales,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2014,7306,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2015,7336,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Scotland (NUTS 2021),2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2014,1651,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2015,1404,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2016,1359,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2017,1356,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2018,1343,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Northern Ireland (UK) (NUTS 2021),2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2014,1795,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2015,1436,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2016,1605,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2017,1670,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2018,1524,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2019,1759,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2020,1361,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Number,Kosovo*,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2014,192.68,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2015,202.61,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2016,205.58,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2017,383.96,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2018,361.95,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2019,346.88,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2020,320.78,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2021,347.03,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2022,360.19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Albania,2023,361.47,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2014,196.96,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2015,192.06,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2016,190.53,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2017,193.25,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2018,198.22,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2019,194.31,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2020,181.19,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2021,179.87,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2022,189.67,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Austria,2023,188.97,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2015,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2017,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2018,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2019,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2020,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2021,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2022,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Bosnia and Herzegovina,2023,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Belgium,2014,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Belgium,2015,187.45,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Belgium,2016,,,
ESTAT:CRIM_PRIS_AGE(1.0),23/04/25 11:00:00,Annual,Total,Males,Per hundred thousand inhabitants,Belgium,2017,179.47,,
