Age class,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,area_km2,population_year,Per hundred thousand inhabitants,Total
Adult,Females,XKX,Kosovo*,2012,10887,1807126.0,2.66,48.0
Adult,Females,XKX,Kosovo*,2013,10887,1818119.0,3.03,55.0
Adult,Females,XKX,Kosovo*,2014,10887,1812788.0,3.25,59.0
Adult,Females,XKX,Kosovo*,2015,10887,1788274.0,2.35,42.0
Adult,Females,XKX,Kosovo*,2016,10887,1777568.0,2.31,41.0
Adult,Females,XKX,Kosovo*,2017,10887,1791019.0,2.07,37.0
Adult,Females,XKX,Kosovo*,2018,10887,1797086.0,2.28,41.0
Adult,Females,XKX,Kosovo*,2019,10887,1788891.0,2.63,47.0
Adult,Females,XKX,Kosovo*,2020,10887,1790151.0,1.9,34.0
Adult,Females,ALB,Albania,2014,28748,2773767.0,9.79,272.0
Adult,Females,ALB,Albania,2015,28748,2731293.0,10.78,294.0
Adult,Females,ALB,Albania,2016,28748,2689469.0,8.59,231.0
Adult,Females,ALB,Albania,2017,28748,2648285.0,8.49,225.0
Adult,Females,ALB,Albania,2018,28748,2607733.0,9.69,253.0
Adult,Females,ALB,Albania,2019,28748,2567801.0,7.58,195.0
Adult,Females,ALB,Albania,2020,28748,2528480.0,5.03,127.0
Adult,Females,ALB,Albania,2021,28748,2489762.0,5.74,143.0
Adult,Females,ALB,Albania,2022,28748,2451636.0,5.66,139.0
Adult,Females,ALB,Albania,2023,28748,2414095.0,6.74,163.0
Adult,Females,AUT,Austria,2008,83879,8321496.0,11.33,943.0
Adult,Females,AUT,Austria,2009,83879,8343323.0,13.08,1091.0
Adult,Females,AUT,Austria,2010,83879,8363404.0,14.6,1221.0
Adult,Females,AUT,Austria,2011,83879,8391643.0,15.87,1332.0
Adult,Females,AUT,Austria,2012,83879,8429991.0,15.89,1340.0
Adult,Females,AUT,Austria,2013,83879,8479823.0,14.95,1268.0
Adult,Females,AUT,Austria,2014,83879,8546356.0,13.82,1181.0
Adult,Females,AUT,Austria,2015,83879,8642699.0,13.66,1181.0
Adult,Females,AUT,Austria,2016,83879,8736668.0,13.03,1138.0
Adult,Females,AUT,Austria,2017,83879,8797566.0,13.65,1201.0
Adult,Females,AUT,Austria,2018,83879,8840521.0,14.84,1312.0
Adult,Females,AUT,Austria,2019,83879,8879920.0,15.97,1418.0
Adult,Females,AUT,Austria,2020,83879,8916864.0,14.42,1286.0
Adult,Females,AUT,Austria,2021,83879,8955797.0,13.66,1223.0
Adult,Females,AUT,Austria,2022,83879,9041851.0,15.69,1419.0
Adult,Females,AUT,Austria,2023,83879,9131761.0,15.7,1434.0
Adult,Females,BIH,Bosnia and Herzegovina,2010,51209,3811472.0,3.05,116.0
Adult,Females,BIH,Bosnia and Herzegovina,2011,51209,3741798.0,1.93,72.0
Adult,Females,BEL,Belgium,2008,30689,10709973.0,10.1,1082.0
Adult,Females,BEL,Belgium,2009,30689,10796493.0,8.83,953.0
Adult,Females,BEL,Belgium,2010,30689,10895586.0,9.25,1008.0
Adult,Females,BEL,Belgium,2011,30689,11038264.0,9.71,1072.0
Adult,Females,BEL,Belgium,2012,30689,11106932.0,9.7,1077.0
Adult,Females,BEL,Belgium,2013,30689,11159407.0,10.0,1116.0
Adult,Females,BEL,Belgium,2015,30689,11274196.0,11.42,1288.0
Adult,Females,BEL,Belgium,2017,30689,11375158.0,9.49,1080.0
Adult,Females,BEL,Belgium,2018,30689,11427054.0,9.9,1131.0
Adult,Females,BEL,Belgium,2019,30689,11488980.0,10.24,1176.0
Adult,Females,BEL,Belgium,2020,30689,11538604.0,10.41,1201.0
Adult,Females,BEL,Belgium,2021,30689,11586195.0,10.74,1244.0
Adult,Females,BEL,Belgium,2022,30689,11680210.0,10.59,1237.0
Adult,Females,BEL,Belgium,2023,30689,11779946.0,10.62,1251.0
Adult,Females,BGR,Bulgaria,2008,110994,7492561.0,8.92,668.0
Adult,Females,BGR,Bulgaria,2009,110994,7444443.0,7.41,552.0
Adult,Females,BGR,Bulgaria,2010,110994,7395599.0,9.03,668.0
Adult,Females,BGR,Bulgaria,2011,110994,7348328.0,9.02,663.0
Adult,Females,BGR,Bulgaria,2012,110994,7305888.0,9.63,704.0
Adult,Females,BGR,Bulgaria,2013,110994,7160005.0,8.3,594.0
Adult,Females,BGR,Bulgaria,2014,110994,7073572.0,8.2,580.0
Adult,Females,BGR,Bulgaria,2015,110994,6984225.0,7.84,548.0
Adult,Females,BGR,Bulgaria,2016,110994,6894139.0,7.36,507.0
Adult,Females,BGR,Bulgaria,2017,110994,6803468.0,7.1,483.0
Adult,Females,BGR,Bulgaria,2018,110994,6710798.0,6.99,469.0
Adult,Females,BGR,Bulgaria,2019,110994,6616726.0,7.25,480.0
Adult,Females,BGR,Bulgaria,2020,110994,6550696.0,6.39,419.0
Adult,Females,BGR,Bulgaria,2021,110994,6507301.0,6.99,455.0
Adult,Females,BGR,Bulgaria,2022,110994,6465097.0,7.02,454.0
Adult,Females,BGR,Bulgaria,2023,110994,6446596.0,8.07,520.0
Adult,Females,CHE,Switzerland,2008,41285,7647675.0,9.43,721.0
Adult,Females,CHE,Switzerland,2009,41285,7743831.0,10.75,832.0
Adult,Females,CHE,Switzerland,2010,41285,7824909.0,9.81,768.0
Adult,Females,CHE,Switzerland,2011,41285,7912398.0,9.16,725.0
Adult,Females,CHE,Switzerland,2012,41285,7996861.0,9.21,737.0
Adult,Females,CHE,Switzerland,2013,41285,8089346.0,10.33,836.0
Adult,Females,CHE,Switzerland,2014,41285,8188649.0,9.26,758.0
Adult,Females,CHE,Switzerland,2015,41285,8282396.0,10.31,854.0
Adult,Females,CHE,Switzerland,2016,41285,8373338.0,10.8,904.0
Adult,Females,CHE,Switzerland,2017,41285,8451840.0,9.02,762.0
Adult,Females,CHE,Switzerland,2018,41285,8514329.0,10.85,924.0
Adult,Females,CHE,Switzerland,2019,41285,8575280.0,11.03,946.0
Adult,Females,CHE,Switzerland,2020,41285,8638167.0,9.67,835.0
Adult,Females,CHE,Switzerland,2021,41285,8704546.0,10.34,900.0
Adult,Females,CHE,Switzerland,2022,41285,8777088.0,10.29,903.0
Adult,Females,CHE,Switzerland,2023,41285,8888822.0,10.39,924.0
Adult,Females,CYP,Cyprus,2008,9251,1091026.0,13.57,148.0
Adult,Females,CYP,Cyprus,2009,9251,1109371.0,9.81,109.0
Adult,Females,CYP,Cyprus,2010,9251,1127816.0,13.53,153.0
Adult,Females,CYP,Cyprus,2011,9251,1146493.0,10.16,116.0
Adult,Females,CYP,Cyprus,2012,9251,1165397.0,12.32,144.0
Adult,Females,CYP,Cyprus,2013,9251,1183895.0,7.08,84.0
Adult,Females,CYP,Cyprus,2014,9251,1201801.0,8.4,101.0
Adult,Females,CYP,Cyprus,2015,9251,1219502.0,8.94,109.0
Adult,Females,CYP,Cyprus,2016,9251,1237112.0,12.01,149.0
Adult,Females,CYP,Cyprus,2017,9251,1254275.0,9.41,118.0
Adult,Females,CYP,Cyprus,2018,9251,1270737.0,9.99,127.0
Adult,Females,CYP,Cyprus,2019,9251,1286671.0,9.04,116.0
Adult,Females,CYP,Cyprus,2020,9251,1302247.0,8.11,106.0
Adult,Females,CYP,Cyprus,2021,9251,1317309.0,19.48,257.0
Adult,Females,CYP,Cyprus,2022,9251,1331370.0,14.76,197.0
Adult,Females,CYP,Cyprus,2023,9251,1344976.0,14.27,192.0
Adult,Females,CZE,Czechia,2008,78871,10384603.0,24.65,2560.0
Adult,Females,CZE,Czechia,2009,78871,10443936.0,22.66,2367.0
Adult,Females,CZE,Czechia,2010,78871,10474410.0,28.95,3032.0
Adult,Females,CZE,Czechia,2011,78871,10496088.0,33.33,3498.0
Adult,Females,CZE,Czechia,2012,78871,10510785.0,32.47,3413.0
Adult,Females,CZE,Czechia,2013,78871,10514272.0,21.41,2251.0
Adult,Females,CZE,Czechia,2014,78871,10525347.0,26.16,2753.0
Adult,Females,CZE,Czechia,2015,78871,10546059.0,32.14,3390.0
Adult,Females,CZE,Czechia,2016,78871,10566332.0,36.79,3887.0
Adult,Females,CZE,Czechia,2017,78871,10594438.0,36.72,3890.0
Adult,Females,CZE,Czechia,2018,78871,10629928.0,36.88,3920.0
Adult,Females,CZE,Czechia,2019,78871,10671870.0,39.16,4179.0
Adult,Females,CZE,Czechia,2020,78871,10697858.0,35.17,3762.0
Adult,Females,CZE,Czechia,2021,78871,10505772.0,34.1,3582.0
Adult,Females,CZE,Czechia,2022,78871,10672118.0,36.99,3948.0
Adult,Females,CZE,Czechia,2023,78871,10864042.0,37.96,4124.0
Adult,Females,DEU,Germany,2008,357596,82110097.0,11.22,9213.0
Adult,Females,DEU,Germany,2009,357596,81902307.0,10.97,8985.0
Adult,Females,DEU,Germany,2010,357596,81776930.0,10.94,8946.0
Adult,Females,DEU,Germany,2011,357596,80274983.0,11.34,9103.0
Adult,Females,DEU,Germany,2012,357596,80425823.0,11.36,9136.0
Adult,Females,DEU,Germany,2013,357596,80645605.0,10.92,8807.0
Adult,Females,DEU,Germany,2014,357596,80982500.0,10.44,8455.0
Adult,Females,DEU,Germany,2015,357596,81686611.0,10.32,8430.0
Adult,Females,DNK,Denmark,2008,42952,5493621.0,7.14,392.0
Adult,Females,DNK,Denmark,2009,42952,5523095.0,8.15,450.0
Adult,Females,DNK,Denmark,2010,42952,5547683.0,8.32,462.0
Adult,Females,DNK,Denmark,2011,42952,5570572.0,7.41,413.0
Adult,Females,DNK,Denmark,2012,42952,5591572.0,6.8,380.0
Adult,Females,DNK,Denmark,2013,42952,5614932.0,8.42,473.0
Adult,Females,DNK,Denmark,2014,42952,5643475.0,6.41,362.0
Adult,Females,DNK,Denmark,2015,42952,5683483.0,5.26,299.0
Adult,Females,DNK,Denmark,2016,42952,5728010.0,6.52,373.0
Adult,Females,DNK,Denmark,2017,42952,5764980.0,5.82,336.0
Adult,Females,DNK,Denmark,2018,42952,5793636.0,5.65,327.0
Adult,Females,DNK,Denmark,2019,42952,5814422.0,7.74,450.0
Adult,Females,DNK,Denmark,2020,42952,5831404.0,8.0,467.0
Adult,Females,DNK,Denmark,2021,42952,5856733.0,7.75,454.0
Adult,Females,DNK,Denmark,2022,42952,5903037.0,8.5,502.0
Adult,Females,DNK,Denmark,2023,42952,5946952.0,8.72,519.0
Adult,Females,EST,Estonia,2008,45339,1337090.0,31.96,427.0
Adult,Females,EST,Estonia,2009,45339,1334515.0,29.28,391.0
Adult,Females,EST,Estonia,2010,45339,1331475.0,35.89,478.0
Adult,Females,EST,Estonia,2011,45339,1327439.0,33.58,446.0
Adult,Females,EST,Estonia,2012,45339,1322696.0,27.53,364.0
Adult,Females,EST,Estonia,2013,45339,1317997.0,26.7,352.0
Adult,Females,EST,Estonia,2015,45339,1315407.0,26.73,352.0
Adult,Females,EST,Estonia,2016,45339,1315790.0,30.57,402.0
Adult,Females,EST,Estonia,2017,45339,1317384.0,24.66,325.0
Adult,Females,EST,Estonia,2018,45339,1321977.0,21.19,280.0
Adult,Females,EST,Estonia,2019,45339,1326898.0,19.76,262.0
Adult,Females,EST,Estonia,2020,45339,1329522.0,16.88,224.0
Adult,Females,EST,Estonia,2021,45339,1330932.0,18.2,242.0
Adult,Females,EST,Estonia,2022,45339,1348840.0,17.83,240.0
Adult,Females,EST,Estonia,2023,45339,1370286.0,15.21,208.0
Adult,Females,GRC,Greece,2008,131957,11077841.0,15.8,1750.0
